"","item","itemLabel","class","classLabel","country","countryLabel","location","locationLabel","part_of","part_ofLabel","point_in_time","start_time","end_time","participant","participantLabel","wikidata_id"
"442","http://www.wikidata.org/entity/Q385546","Battle of Alasay","http://www.wikidata.org/entity/Q178561","battle","http://www.wikidata.org/entity/Q889","Afghanistan","http://www.wikidata.org/entity/Q4708417","Alasay","http://www.wikidata.org/entity/Q182865","Afghanistan War","2009-03-23T00:00:00Z","2009-03-14T00:00:00Z","2009-03-23T00:00:00Z","http://www.wikidata.org/entity/Q3340513","Nicolas Le Nen","Q385546"
"443","http://www.wikidata.org/entity/Q385546","Battle of Alasay","http://www.wikidata.org/entity/Q178561","battle","http://www.wikidata.org/entity/Q889","Afghanistan","http://www.wikidata.org/entity/Q4708417","Alasay","http://www.wikidata.org/entity/Q182865","Afghanistan War","2009-03-23T00:00:00Z","2009-03-14T00:00:00Z","2009-03-23T00:00:00Z","http://www.wikidata.org/entity/Q65153227","Nicolas Belda","Q385546"
"444","http://www.wikidata.org/entity/Q477040","Operation Swarmer","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q170047","Samarra","","","2006-03-16T00:00:00Z","","","","","Q477040"
"445","http://www.wikidata.org/entity/Q477040","Operation Swarmer","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q170047","Samarra","","","2006-03-16T00:00:00Z","","","","","Q477040"
"446","http://www.wikidata.org/entity/Q499623","NATO bombing of Albanian refugees near Đakovica","http://www.wikidata.org/entity/Q17912683","aerial bombing","","","http://www.wikidata.org/entity/Q474651","Gjakova","http://www.wikidata.org/entity/Q155723","NATO bombing of Yugoslavia","1999-04-14T00:00:00Z","","","","","Q499623"
"447","http://www.wikidata.org/entity/Q543279","2011 NATO attack in Pakistan","http://www.wikidata.org/entity/Q42750320","border clash","","","http://www.wikidata.org/entity/Q7403511","Salala, Pakistan","http://www.wikidata.org/entity/Q182865","Afghanistan War","2011-11-26T00:00:00Z","","","","","Q543279"
"448","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q29","Spain","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"449","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q29","Spain","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"450","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"451","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q30","United States of America","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"452","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q36","Poland","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"453","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q36","Poland","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"454","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q145","United Kingdom","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"455","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q145","United Kingdom","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"456","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q408","Australia","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"457","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q408","Australia","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"458","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q736","Ecuador","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"459","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q736","Ecuador","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"460","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q786","Dominican Republic","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"461","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q786","Dominican Republic","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"462","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"463","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q2001676","military offensive","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q185729","War on Terror","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"464","http://www.wikidata.org/entity/Q545449","Iraq War","http://www.wikidata.org/entity/Q831663","military campaign","http://www.wikidata.org/entity/Q29","Spain","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q47015896","Iraqi conflict (2003–present)","","2003-03-20T00:00:00Z","2011-12-15T00:00:00Z","","","Q545449"
"465","http://www.wikidata.org/entity/Q3354826","Operation Red Wings","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q6431405","Korangal Valley","http://www.wikidata.org/entity/Q182865","Afghanistan War","2005-07-01T00:00:00Z","2005-06-27T00:00:00Z","2005-07-01T00:00:00Z","http://www.wikidata.org/entity/Q4695468","Ahmad Shah","Q3354826"
"466","http://www.wikidata.org/entity/Q3354826","Operation Red Wings","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q6431405","Korangal Valley","http://www.wikidata.org/entity/Q182865","Afghanistan War","2005-07-01T00:00:00Z","2005-06-27T00:00:00Z","2005-07-01T00:00:00Z","http://www.wikidata.org/entity/Q4695468","Ahmad Shah","Q3354826"
"467","http://www.wikidata.org/entity/Q3354826","Operation Red Wings","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q6431405","Korangal Valley","http://www.wikidata.org/entity/Q182865","Afghanistan War","2005-07-01T00:00:00Z","2005-06-27T00:00:00Z","2005-07-01T00:00:00Z","http://www.wikidata.org/entity/Q5388810","Erik S. Kristensen","Q3354826"
"468","http://www.wikidata.org/entity/Q3354826","Operation Red Wings","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q6431405","Korangal Valley","http://www.wikidata.org/entity/Q182865","Afghanistan War","2005-07-01T00:00:00Z","2005-06-27T00:00:00Z","2005-07-01T00:00:00Z","http://www.wikidata.org/entity/Q5388810","Erik S. Kristensen","Q3354826"
"469","http://www.wikidata.org/entity/Q3354840","Operation Septentrion","http://www.wikidata.org/entity/Q645883","military operation","","","","","http://www.wikidata.org/entity/Q182865","Afghanistan War","2009-01-01T00:00:00Z","2009-12-16T00:00:00Z","2009-12-18T00:00:00Z","","","Q3354840"
"470","http://www.wikidata.org/entity/Q3401917","Battle of Panjwaii","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q782087","Panjwayi District","http://www.wikidata.org/entity/Q182865","Afghanistan War","2006-10-01T00:00:00Z","","","","","Q3401917"
"471","http://www.wikidata.org/entity/Q3417667","Operation Rhino","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q45604","Kandahar","http://www.wikidata.org/entity/Q182865","Afghanistan War","2001-10-20T00:00:00Z","2001-10-19T00:00:00Z","2001-10-20T00:00:00Z","","","Q3417667"
"472","http://www.wikidata.org/entity/Q3428977","Operation Gothic Serpent","http://www.wikidata.org/entity/Q645883","military operation","http://www.wikidata.org/entity/Q1045","Somalia","http://www.wikidata.org/entity/Q2449","Mogadishu","http://www.wikidata.org/entity/Q243620","Somali Civil War","1993-10-13T00:00:00Z","1993-08-22T00:00:00Z","1993-10-13T00:00:00Z","","","Q3428977"
"473","http://www.wikidata.org/entity/Q3485911","Siege of Kunduz","http://www.wikidata.org/entity/Q180684","conflict","","","http://www.wikidata.org/entity/Q108155","Kunduz","http://www.wikidata.org/entity/Q182865","Afghanistan War","0123-11-19T00:00:00Z","2001-11-11T00:00:00Z","2001-11-23T00:00:00Z","","","Q3485911"
"474","http://www.wikidata.org/entity/Q3485911","Siege of Kunduz","http://www.wikidata.org/entity/Q188055","siege","","","http://www.wikidata.org/entity/Q108155","Kunduz","http://www.wikidata.org/entity/Q182865","Afghanistan War","0123-11-19T00:00:00Z","2001-11-11T00:00:00Z","2001-11-23T00:00:00Z","","","Q3485911"
"475","http://www.wikidata.org/entity/Q3486016","Siege of Sadr City","http://www.wikidata.org/entity/Q188055","siege","","","http://www.wikidata.org/entity/Q1017715","October Revolution","http://www.wikidata.org/entity/Q545449","Iraq War","2004-04-04T00:00:00Z","2004-04-04T00:00:00Z","2008-05-11T00:00:00Z","","","Q3486016"
"476","http://www.wikidata.org/entity/Q3636251","Battle of Wadi Al-Batin","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-20T00:00:00Z","1991-02-15T00:00:00Z","1991-02-20T00:00:00Z","http://www.wikidata.org/entity/Q30","United States of America","Q3636251"
"477","http://www.wikidata.org/entity/Q3636251","Battle of Wadi Al-Batin","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-20T00:00:00Z","1991-02-15T00:00:00Z","1991-02-20T00:00:00Z","http://www.wikidata.org/entity/Q145","United Kingdom","Q3636251"
"478","http://www.wikidata.org/entity/Q3636251","Battle of Wadi Al-Batin","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-20T00:00:00Z","1991-02-15T00:00:00Z","1991-02-20T00:00:00Z","http://www.wikidata.org/entity/Q310188","Norman Schwarzkopf Jr.","Q3636251"
"479","http://www.wikidata.org/entity/Q3636251","Battle of Wadi Al-Batin","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-20T00:00:00Z","1991-02-15T00:00:00Z","1991-02-20T00:00:00Z","http://www.wikidata.org/entity/Q3108185","Ba'athist Iraq","Q3636251"
"480","http://www.wikidata.org/entity/Q3636251","Battle of Wadi Al-Batin","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q796","Iraq","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-20T00:00:00Z","1991-02-15T00:00:00Z","1991-02-20T00:00:00Z","http://www.wikidata.org/entity/Q5498329","Frederick M. Franks, Jr.","Q3636251"
"481","http://www.wikidata.org/entity/Q3636316","Battle of Al Busayyah","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-26T00:00:00Z","","","http://www.wikidata.org/entity/Q30","United States of America","Q3636316"
"482","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q30","United States of America","Q3636553"
"483","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q145","United Kingdom","Q3636553"
"484","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q310188","Norman Schwarzkopf Jr.","Q3636553"
"485","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q3108185","Ba'athist Iraq","Q3636553"
"486","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q5368761","Salah Aboud Mahmoud","Q3636553"
"487","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q5498329","Frederick M. Franks, Jr.","Q3636553"
"488","http://www.wikidata.org/entity/Q3636553","Battle of Norfolk","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q212761","Al Muthanna Governorate","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q7380361","Rupert Smith","Q3636553"
"489","http://www.wikidata.org/entity/Q3636571","Battle of Phase Line Bullet","http://www.wikidata.org/entity/Q178561","battle","","","","","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-26T00:00:00Z","","","http://www.wikidata.org/entity/Q30","United States of America","Q3636571"
"490","http://www.wikidata.org/entity/Q3780506","Operation Red Dawn","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q1029552","Ad-Dawr","http://www.wikidata.org/entity/Q545449","Iraq War","2003-12-13T00:00:00Z","","","","","Q3780506"
"491","http://www.wikidata.org/entity/Q3893040","Damadola airstrike","http://www.wikidata.org/entity/Q2380335","airstrike","","","http://www.wikidata.org/entity/Q1158127","Damadola","","","2006-01-13T00:00:00Z","","","http://www.wikidata.org/entity/Q37230","Central Intelligence Agency","Q3893040"
"492","http://www.wikidata.org/entity/Q4087318","Battle of Samarra","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q170047","Samarra","http://www.wikidata.org/entity/Q545449","Iraq War","2004-10-03T00:00:00Z","2004-10-01T00:00:00Z","2004-10-03T00:00:00Z","http://www.wikidata.org/entity/Q30","United States of America","Q4087318"
"493","http://www.wikidata.org/entity/Q4093050","Cluster bombing of Niš","http://www.wikidata.org/entity/Q678146","bombardment","","","http://www.wikidata.org/entity/Q129259","Niš","","","1999-05-07T00:00:00Z","","","","","Q4093050"
"494","http://www.wikidata.org/entity/Q4178089","Battle of Karbala","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q199909","Karbala","http://www.wikidata.org/entity/Q107802","2003 invasion of Iraq","2003-04-06T00:00:00Z","2003-03-23T00:00:00Z","2003-04-06T00:00:00Z","http://www.wikidata.org/entity/Q30","United States of America","Q4178089"
"495","http://www.wikidata.org/entity/Q4335239","Operation Peninsula Strike","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q1029645","Balad","","","2003-06-09T00:00:00Z","2003-06-09T00:00:00Z","2003-06-13T00:00:00Z","","","Q4335239"
"496","http://www.wikidata.org/entity/Q4438024","North Borneo dispute","http://www.wikidata.org/entity/Q1078001","territorial dispute","","","","","","","","","","http://www.wikidata.org/entity/Q833","Malaysia","Q4438024"
"497","http://www.wikidata.org/entity/Q4438024","North Borneo dispute","http://www.wikidata.org/entity/Q1078001","territorial dispute","","","","","","","","","","http://www.wikidata.org/entity/Q928","Philippines","Q4438024"
"498","http://www.wikidata.org/entity/Q4475947","NATO bombing of the Radio Television of Serbia headquarters","http://www.wikidata.org/entity/Q17912683","aerial bombing","http://www.wikidata.org/entity/Q838261","Federal Republic of Yugoslavia","http://www.wikidata.org/entity/Q3711","Belgrade","http://www.wikidata.org/entity/Q155723","NATO bombing of Yugoslavia","1999-04-24T00:00:00Z","","","","","Q4475947"
"499","http://www.wikidata.org/entity/Q4585384","1989 Philippine coup attempt","http://www.wikidata.org/entity/Q25906438","attempted coup d'état","http://www.wikidata.org/entity/Q928","Philippines","http://www.wikidata.org/entity/Q2663480","Villamor Airbase","","","1989-01-01T00:00:00Z","1989-12-01T00:00:00Z","1989-12-07T00:00:00Z","","","Q4585384"
"500","http://www.wikidata.org/entity/Q4586873","1991 Haitian coup d'état","http://www.wikidata.org/entity/Q45382","coup d'état","http://www.wikidata.org/entity/Q790","Haiti","","","","","1991-09-29T00:00:00Z","","","","","Q4586873"
"501","http://www.wikidata.org/entity/Q4594928","1999 NATO bombing of Novi Sad","http://www.wikidata.org/entity/Q17912683","aerial bombing","http://www.wikidata.org/entity/Q838261","Federal Republic of Yugoslavia","http://www.wikidata.org/entity/Q55630","Novi Sad","http://www.wikidata.org/entity/Q155723","NATO bombing of Yugoslavia","","1999-03-24T00:00:00Z","1999-06-09T00:00:00Z","","","Q4594928"
"502","http://www.wikidata.org/entity/Q4625940","2012 Kapisa airstrike","http://www.wikidata.org/entity/Q180684","conflict","","","","","","","2012-02-08T00:00:00Z","","","","","Q4625940"
"503","http://www.wikidata.org/entity/Q4677292","Action of 1 April 2010","http://www.wikidata.org/entity/Q180684","conflict","","","","","http://www.wikidata.org/entity/Q214451","piracy off the coast of Somalia","2010-04-01T00:00:00Z","","","","","Q4677292"
"504","http://www.wikidata.org/entity/Q4677332","Action of 28 October 2007","http://www.wikidata.org/entity/Q180684","conflict","","","http://www.wikidata.org/entity/Q41837","Gulf of Aden","http://www.wikidata.org/entity/Q1195810","Operation Enduring Freedom – Horn of Africa","2007-10-28T00:00:00Z","","","","","Q4677332"
"505","http://www.wikidata.org/entity/Q4677356","Action of 3 June 2007","http://www.wikidata.org/entity/Q180684","conflict","","","","","http://www.wikidata.org/entity/Q1195810","Operation Enduring Freedom – Horn of Africa","2007-06-03T00:00:00Z","","","","","Q4677356"
"506","http://www.wikidata.org/entity/Q4744313","Operation Perth","http://www.wikidata.org/entity/Q645883","military operation","","","","","http://www.wikidata.org/entity/Q182865","Afghanistan War","2006-07-01T00:00:00Z","","","","","Q4744313"
"507","http://www.wikidata.org/entity/Q4870165","Battle for Jalibah Airfield","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q6126766","Jalibah Southeast Air Base","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q30","United States of America","Q4870165"
"508","http://www.wikidata.org/entity/Q4870165","Battle for Jalibah Airfield","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q6126766","Jalibah Southeast Air Base","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-27T00:00:00Z","","","http://www.wikidata.org/entity/Q3108185","Ba'athist Iraq","Q4870165"
"509","http://www.wikidata.org/entity/Q4870210","Battle of Abu Ghraib","http://www.wikidata.org/entity/Q180684","conflict","","","http://www.wikidata.org/entity/Q335021","Abu Ghraib","http://www.wikidata.org/entity/Q926905","Iraqi insurgency","2005-04-02T00:00:00Z","","","","","Q4870210"
"510","http://www.wikidata.org/entity/Q4870215","Battle of Ad-Dawrah","http://www.wikidata.org/entity/Q1261499","naval battle","","","","","http://www.wikidata.org/entity/Q37643","Gulf War","1991-01-19T00:00:00Z","1991-01-18T00:00:00Z","1991-01-19T00:00:00Z","http://www.wikidata.org/entity/Q11220","United States Navy","Q4870215"
"511","http://www.wikidata.org/entity/Q4870215","Battle of Ad-Dawrah","http://www.wikidata.org/entity/Q1261499","naval battle","","","","","http://www.wikidata.org/entity/Q37643","Gulf War","1991-01-19T00:00:00Z","1991-01-18T00:00:00Z","1991-01-19T00:00:00Z","http://www.wikidata.org/entity/Q310188","Norman Schwarzkopf Jr.","Q4870215"
"512","http://www.wikidata.org/entity/Q4870218","Battle of Afghanya","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q173816","Kapisa","http://www.wikidata.org/entity/Q182865","Afghanistan War","2008-04-08T00:00:00Z","","","","","Q4870218"
"513","http://www.wikidata.org/entity/Q4870238","Battle of Al Kut","http://www.wikidata.org/entity/Q180684","conflict","","","http://www.wikidata.org/entity/Q328030","Kut","http://www.wikidata.org/entity/Q545449","Iraq War","2004-04-07T00:00:00Z","2004-04-05T00:00:00Z","2004-04-07T00:00:00Z","","","Q4870238"
"514","http://www.wikidata.org/entity/Q4870424","Battle of Bargal","http://www.wikidata.org/entity/Q180684","conflict","","","http://www.wikidata.org/entity/Q808131","Bargal","http://www.wikidata.org/entity/Q1072042","War in Somalia (2006-2009)","2007-01-01T00:00:00Z","2007-05-31T00:00:00Z","2007-06-03T00:00:00Z","","","Q4870424"
"515","http://www.wikidata.org/entity/Q4870581","Battle of Bubiyan","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q34675","Persian Gulf","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-02T00:00:00Z","1991-01-29T00:00:00Z","1991-02-02T00:00:00Z","http://www.wikidata.org/entity/Q30","United States of America","Q4870581"
"516","http://www.wikidata.org/entity/Q4870581","Battle of Bubiyan","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q34675","Persian Gulf","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-02T00:00:00Z","1991-01-29T00:00:00Z","1991-02-02T00:00:00Z","http://www.wikidata.org/entity/Q11220","United States Navy","Q4870581"
"517","http://www.wikidata.org/entity/Q4870581","Battle of Bubiyan","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q34675","Persian Gulf","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-02T00:00:00Z","1991-01-29T00:00:00Z","1991-02-02T00:00:00Z","http://www.wikidata.org/entity/Q172771","Royal Navy","Q4870581"
"518","http://www.wikidata.org/entity/Q4870581","Battle of Bubiyan","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q34675","Persian Gulf","http://www.wikidata.org/entity/Q37643","Gulf War","1991-02-02T00:00:00Z","1991-01-29T00:00:00Z","1991-02-02T00:00:00Z","http://www.wikidata.org/entity/Q898671","Iraqi Navy","Q4870581"
"519","http://www.wikidata.org/entity/Q4870854","Battle of Debecka Pass","http://www.wikidata.org/entity/Q178561","battle","","","","","http://www.wikidata.org/entity/Q107802","2003 invasion of Iraq","2003-04-07T00:00:00Z","2003-04-06T00:00:00Z","2003-04-07T00:00:00Z","http://www.wikidata.org/entity/Q30","United States of America","Q4870854"
"520","http://www.wikidata.org/entity/Q4870879","Battle of Diwaniya","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q694939","Al Diwaniyah","","","2006-08-28T00:00:00Z","","","","","Q4870879"
"521","http://www.wikidata.org/entity/Q4870881","Battle of Do Ab","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q167485","Nuristan","http://www.wikidata.org/entity/Q182865","Afghanistan War","2011-05-25T00:00:00Z","","","http://www.wikidata.org/entity/Q30","United States of America","Q4870881"
"522","http://www.wikidata.org/entity/Q4870881","Battle of Do Ab","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q167485","Nuristan","http://www.wikidata.org/entity/Q182865","Afghanistan War","2011-05-25T00:00:00Z","","","http://www.wikidata.org/entity/Q1752743","Taliban insurgency","Q4870881"
"523","http://www.wikidata.org/entity/Q4870899","Battle of Donkey Island","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q192961","Ramadi","http://www.wikidata.org/entity/Q545449","Iraq War","2007-07-01T00:00:00Z","2007-06-30T00:00:00Z","2007-07-01T00:00:00Z","http://www.wikidata.org/entity/Q30","United States of America","Q4870899"
"524","http://www.wikidata.org/entity/Q2026187","Operation Marne Torch","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q59202","Babylon Governorate","http://www.wikidata.org/entity/Q6722016","History of Iraq (2003–11)","2007-09-15T00:00:00Z","","","","","Q2026187"
"525","http://www.wikidata.org/entity/Q2026187","Operation Marne Torch","http://www.wikidata.org/entity/Q645883","military operation","","","http://www.wikidata.org/entity/Q59202","Babylon Governorate","http://www.wikidata.org/entity/Q6722016","History of Iraq (2003–11)","2007-09-15T00:00:00Z","","","","","Q2026187"
"526","http://www.wikidata.org/entity/Q2026233","Operation Northern Watch","http://www.wikidata.org/entity/Q645883","military operation","","","","","http://www.wikidata.org/entity/Q899657","Iraqi no-fly zones","1997-01-01T00:00:00Z","1997-01-01T00:00:00Z","2003-03-17T00:00:00Z","","","Q2026233"
"527","http://www.wikidata.org/entity/Q2026247","Operation Oqab","http://www.wikidata.org/entity/Q178561","battle","","","http://www.wikidata.org/entity/Q186418","Kunduz Province","http://www.wikidata.org/entity/Q182865","Afghanistan War","2009-07-18T00:00:00Z","","","","","Q2026247"
